일자,시가,고가,저가,종가,전일대비,등락률,거래량,개인,외국인,기관
2025/03/21,18380,18605,18285,18365,100,+0.55,12181,+44,0,-45
2025/03/20,18395,18395,18010,18265,335,+1.87,2485,+18,0,-18
2025/03/19,17900,18000,17800,17930,130,+0.73,1548,+5,0,-4
2025/03/18,17460,17995,17460,17800,155,+0.88,3805,+17,0,-18
2025/03/17,17495,17665,17245,17645,405,+2.35,2866,+32,0,-33
2025/03/14,17105,17270,17105,17240,475,+2.83,2474,+1,0,-2
2025/03/13,17400,17400,16760,16765,140,+0.84,1418,-2,0,+2
2025/03/12,16275,17200,16275,16625,350,+2.15,379,+2,0,-2
2025/03/11,16535,16535,15835,16275,415,-2.49,3394,-3,0,+3
2025/03/10,16535,16760,16535,16690,155,+0.94,414,0,0,0
2025/03/07,16745,16745,15870,16535,230,-1.37,1616,-11,0,+11
2025/03/06,16745,16930,16745,16765,25,+0.15,463,-1,0,+1
2025/03/05,16490,17390,16055,16740,250,+1.52,1023,-4,0,+3
2025/03/04,16500,16500,16445,16490,170,-1.02,1072,-13,0,+12
2025/02/28,17430,17430,16650,16660,775,-4.45,3600,+2,0,-3
2025/02/27,17700,17700,17265,17435,185,+1.07,1967,-1,0,+2
2025/02/26,17330,17330,17105,17250,80,-0.46,802,-2,0,+1
2025/02/25,17645,17645,17300,17330,350,-1.98,1912,-16,0,+16
2025/02/24,18080,18080,17555,17680,410,-2.27,2478,-5,0,+5
2025/02/21,18400,18400,17940,18090,115,-0.63,4034,+11,0,-11
2025/02/20,18700,18700,17615,18205,265,-1.43,5521,-51,0,+51
2025/02/19,17890,18535,17890,18470,580,+3.24,4976,-13,0,+13
2025/02/18,18000,18000,17605,17890,60,+0.34,3851,-18,0,+19
2025/02/17,18000,18200,17820,17830,5,+0.03,1133,+10,0,-10
2025/02/14,17440,17870,17390,17825,390,+2.24,3407,-8,0,+9
2025/02/13,17370,17490,17370,17435,65,+0.37,1701,-7,0,+8
2025/02/12,16825,17395,16825,17370,40,+0.23,3643,0,0,-1
2025/02/11,17425,17475,17325,17330,95,+0.55,1038,-2,0,+2
2025/02/10,17200,17235,17040,17235,35,+0.20,1551,-12,0,+13
2025/02/07,18000,18000,17200,17200,90,-0.52,1929,+11,0,-11
2025/02/06,17105,17290,17100,17290,515,+3.07,1280,+2,0,-3
2025/02/05,16670,16855,16670,16775,30,+0.18,1533,+8,0,-8
2025/02/04,15625,16905,15625,16745,610,+3.78,4240,-5,0,+5
2025/02/03,17185,17185,16110,16135,1125,-6.52,2927,+16,0,-16
2025/01/31,17910,17910,17110,17260,770,-4.27,3886,-19,0,+20
2025/01/24,18300,18300,17915,18030,300,-1.64,2387,+16,0,-16
2025/01/23,18700,18700,18205,18330,225,-1.21,1628,+8,0,-9
2025/01/22,18050,18555,18050,18555,505,+2.80,7819,+4,0,-3
2025/01/21,18015,18185,17940,18050,35,+0.19,1053,-8,0,+8
2025/01/20,18100,18160,18015,18015,15,+0.08,1575,-9,0,+8
2025/01/17,17690,18005,17690,18000,310,+1.75,4060,-41,0,+41
2025/01/16,17500,17735,17500,17690,450,+2.61,387,-2,0,+2
2025/01/15,17035,17275,17035,17240,205,+1.20,966,-2,0,+1
2025/01/14,17060,17130,16935,17035,25,-0.15,2142,-25,0,+24
2025/01/13,17480,17480,17050,17060,455,-2.60,2650,-32,0,+32
2025/01/10,17800,17800,16850,17515,85,-0.48,1838,-4,0,+4
2025/01/09,17380,17700,17380,17600,220,+1.27,3288,-2,0,+2
2025/01/08,17440,17445,17300,17380,60,-0.34,2399,+4,0,-4
2025/01/07,17500,17755,17005,17440,470,+2.77,9190,-20,0,+20
2025/01/06,16890,16970,16630,16970,775,+4.79,1614,-6,0,+7
2025/01/03,15660,16195,15660,16195,540,+3.45,2278,-5,0,+5
2025/01/02,16035,16035,15620,15655,380,-2.37,1759,+3,0,-4
2024/12/30,15805,16190,15805,16035,80,-0.50,1406,+6,0,-5
2024/12/27,16030,16230,16030,16115,85,+0.53,1781,-14,0,+14
2024/12/26,15825,16090,15825,16030,110,+0.69,4151,-6,0,+6
2024/12/24,16005,16020,15890,15920,80,-0.50,889,-3,0,+3
2024/12/23,15335,16060,15335,16000,665,+4.34,4323,-6,0,+6
2024/12/20,15880,15880,15295,15335,545,-3.43,24871,-52,0,+51
2024/12/19,16200,16200,15760,15880,1250,-7.30,10734,+34,0,-34
2024/12/18,16730,17130,16730,17130,70,+0.41,1200,-10,0,+10
2024/12/17,17200,17200,17030,17060,300,+1.79,1321,-5,0,+6
2024/12/16,16825,16890,16700,16760,280,+1.70,1197,+14,0,-15
2024/12/13,17210,17210,16445,16480,230,-1.38,836,+1,0,-1
2024/12/12,16195,16710,16195,16710,520,+3.21,2298,-27,0,+27
2024/12/11,16025,16190,16025,16190,160,-0.98,382,-4,0,+4
2024/12/10,16395,16400,16315,16350,110,+0.68,325,-1,0,0
2024/12/09,15830,16330,15830,16240,145,+0.90,4707,-47,0,+47
2024/12/06,15805,16230,15805,16095,380,-2.31,1072,-15,0,+15
2024/12/05,16350,16535,16350,16475,325,+2.01,240,-1,0,0
2024/12/04,15355,16200,15355,16150,205,+1.29,3202,-22,0,+22
2024/12/03,15600,15955,15600,15945,230,+1.46,1711,-16,0,+16
2024/12/02,15700,15780,15610,15715,15,+0.10,7085,-82,0,+82
2024/11/29,16220,16445,15600,15700,50,-0.32,1071,-2,0,+1
2024/11/28,16100,16800,15725,15750,465,-2.87,993,-3,0,+3
2024/11/27,16710,16710,16110,16215,495,-2.96,1457,+3,0,-2
2024/11/26,16745,16750,16680,16710,135,+0.81,3808,-32,0,+33
2024/11/25,16390,16620,16390,16575,185,+1.13,3126,+1,0,-1
2024/11/22,16390,16450,16370,16390,475,+2.98,1340,+10,0,-10
2024/11/21,15750,15980,15750,15915,20,+0.13,2777,-9,0,+9
2024/11/20,16055,16055,15830,15895,160,-1.00,621,0,0,0
2024/11/19,16030,16055,16000,16055,100,+0.63,307,-1,0,+1
2024/11/18,16060,16190,15935,15955,105,-0.65,2536,+14,0,-13
2024/11/15,15965,16105,15855,16060,95,+0.60,2325,0,0,0
2024/11/14,16415,16415,15950,15965,440,-2.68,2227,-14,0,+14
2024/11/13,16600,16665,16400,16405,395,-2.35,1938,+15,0,-15
2024/11/12,17280,17280,16800,16800,480,-2.78,5448,-41,0,+24
2024/11/11,17880,17880,16875,17280,360,-2.04,4288,+2,0,-19
2024/11/08,17740,17770,17640,17640,115,+0.66,1946,-13,0,+12
2024/11/07,17465,17560,17400,17525,315,+1.83,4256,-37,0,+37
2024/11/06,16865,17320,16865,17210,345,+2.05,8247,-9,0,+9
2024/11/05,16830,17300,16830,16865,35,+0.21,322,+2,0,-2
2024/11/04,16565,16935,16565,16830,270,+1.63,522,-2,0,+1
2024/11/01,17540,17540,16150,16560,505,-2.96,1419,+7,0,-8
2024/10/31,16655,17175,16655,17065,445,-2.54,7488,+4,0,-4
2024/10/30,17275,17670,17275,17510,235,+1.36,684,+5,0,-5
2024/10/29,17500,17500,16750,17275,255,-1.45,2774,+5,0,-5
2024/10/28,17650,17650,17505,17530,190,+1.10,1341,-7,0,+6
2024/10/25,17775,17880,17300,17340,80,+0.46,1588,+9,0,-9
2024/10/24,17445,17740,17165,17260,185,-1.06,780,+5,0,-6
2024/10/23,17900,17900,17070,17445,270,+1.57,2478,-18,0,+17
2024/10/22,17315,17375,17120,17175,325,-1.86,3412,-4,0,+4
2024/10/21,17735,17735,17340,17500,200,+1.16,3912,-21,0,+21
2024/10/18,18005,18005,17300,17300,185,-1.06,4324,-26,0,+26
2024/10/17,17195,17485,17165,17485,290,+1.69,2082,-9,0,+9
2024/10/16,18025,18200,17105,17195,1010,-5.55,8779,+33,0,-33
2024/10/15,18000,18520,18000,18205,465,+2.62,3754,+23,0,-23
2024/10/14,17705,17820,17655,17740,240,+1.37,2311,-3,0,+3
2024/10/11,17800,22155,17150,17500,225,+1.30,4532,-17,0,+16
2024/10/10,17055,17460,17055,17275,0,0.00,849,+5,0,-5
2024/10/08,17290,17340,17180,17275,15,-0.09,3908,-10,0,+10
2024/10/07,16945,17355,16945,17290,350,+2.07,3100,-14,0,+14
2024/10/04,16820,17010,16820,16940,120,+0.71,3367,-18,0,+18
2024/10/02,16170,18000,16170,16820,295,-1.72,1710,-3,0,+3
2024/09/30,17700,17700,17100,17115,585,-3.31,5467,-3,0,+3
2024/09/27,17900,18025,17480,17700,100,-0.56,11982,+75,0,-75
2024/09/26,17340,17815,17035,17800,1425,+8.70,46328,-57,0,+57
2024/09/25,16440,16500,16370,16375,105,+0.65,1875,+15,0,-13
2024/09/24,16225,16270,16155,16270,195,+1.21,3732,-4,0,+5
2024/09/23,15755,16150,15755,16075,90,+0.56,1129,0,0,0
2024/09/20,16000,16120,15970,15985,295,+1.88,2331,+2,0,-2
2024/09/19,15650,15795,15030,15690,205,-1.29,8085,-32,0,+32
2024/09/13,16470,16470,15850,15895,575,-3.49,2803,-3,0,+3
2024/09/12,15955,16800,15955,16470,840,+5.37,2985,-4,0,+5
2024/09/11,15640,15745,15500,15630,60,-0.38,2735,-5,0,+5
2024/09/10,15770,15890,15655,15690,90,-0.57,1305,+1,0,-1
2024/09/09,15890,15895,15500,15780,235,-1.47,797,-3,0,+2
2024/09/06,16100,16100,15975,16015,285,-1.75,709,-4,0,+3
2024/09/05,16345,16420,16140,16300,40,+0.25,1780,-4,0,+4
2024/09/04,17400,17400,16185,16260,1190,-6.82,6411,+22,0,-21
2024/09/03,17615,17645,17450,17450,165,-0.94,911,+2,0,-2
2024/09/02,17675,17715,17520,17615,60,-0.34,1132,-7,0,+7
2024/08/30,17175,17675,17175,17675,515,+3.00,5277,-43,0,+43
2024/08/29,16885,17325,16885,17160,830,-4.61,3775,-14,0,+14
2024/08/28,17740,17990,17730,17990,190,+1.07,2930,+14,0,-13
2024/08/27,18230,18230,17785,17800,435,-2.39,2021,+10,0,-10
2024/08/26,18780,18780,18200,18235,525,-2.80,2022,+10,0,-10
2024/08/23,19055,19055,18685,18760,295,-1.55,2909,+8,0,-8
2024/08/22,18805,19325,18805,19055,10,-0.05,1073,-6,0,+6
2024/08/21,19050,19095,18975,19065,295,-1.52,2764,-19,0,+19
2024/08/20,19105,19560,19105,19360,280,+1.47,7212,-47,0,+47
2024/08/19,20040,20045,19080,19080,505,-2.58,2327,+15,0,-15
2024/08/16,18950,19585,18905,19585,1180,+6.41,3273,-8,0,+8
2024/08/14,18300,19780,18245,18405,415,+2.31,8128,-72,0,+72
2024/08/13,18080,18080,17890,17990,255,+1.44,3682,+8,0,-9
2024/08/12,17355,17820,17355,17735,265,+1.52,1784,+1,0,-1
2024/08/09,17515,17660,17255,17470,680,+4.05,5212,-31,0,+31
2024/08/08,17375,17770,16355,16790,585,-3.37,2969,-8,0,+8
2024/08/07,17550,17550,16685,17375,195,+1.14,6257,+9,0,-9
2024/08/06,16250,17295,16250,17180,1200,+7.51,10956,-31,0,+31
2024/08/05,17500,17500,15845,15980,2110,-11.66,30977,-66,0,+66
2024/08/02,19975,19975,18085,18090,1885,-9.44,30034,+4,0,-4
2024/08/01,20575,20575,19800,19975,585,+3.02,34841,+14,0,-15
2024/07/31,19850,19850,18720,19390,105,-0.54,96796,+17,0,-16
2024/07/30,19735,19735,19445,19495,240,-1.22,2435,-14,0,+14
2024/07/29,19470,19740,19470,19735,265,+1.36,6868,+8,0,-7
2024/07/26,19440,19500,19260,19470,40,+0.21,5084,-23,0,+23
2024/07/25,20285,20285,19400,19430,865,-4.26,9037,-58,0,+57
2024/07/24,20635,20640,20155,20295,340,-1.65,8172,+13,0,-12
2024/07/23,21235,21235,20400,20635,300,+1.48,5039,+15,0,-15
2024/07/22,20885,20885,20010,20335,575,-2.75,16679,-143,0,+143
2024/07/19,21000,21140,20605,20910,265,-1.25,4275,+43,0,-43
2024/07/18,20135,21190,20090,21175,900,-4.08,13750,-42,0,+43
2024/07/17,22750,22750,22075,22075,675,-2.97,8060,+4,0,-4
2024/07/16,22260,22780,22260,22750,295,+1.31,3357,-22,0,+22
2024/07/15,22510,23775,22445,22455,45,-0.20,9455,+10,0,-10
2024/07/12,22205,22585,22205,22500,855,-3.66,10292,+17,0,-17
2024/07/11,23150,23700,23020,23355,335,+1.46,12561,+63,0,-63
2024/07/10,23100,23100,22890,23020,30,+0.13,4662,-1,0,+1
2024/07/09,23095,23100,22840,22990,280,+1.23,5981,-17,0,+28
2024/07/08,24350,24350,22630,22710,475,-2.05,16905,-87,0,+87
2024/07/05,23650,24005,22780,23185,485,+2.14,15692,+238,0,-238
2024/07/04,22730,22805,22630,22700,170,+0.75,7053,+25,0,-25
2024/07/03,22280,22530,22150,22530,255,+1.14,10608,-108,0,+107
2024/07/02,22395,22395,22225,22275,90,-0.40,5119,-33,0,+34
2024/07/01,22370,22370,22240,22365,5,-0.02,6017,+42,0,-42
2024/06/28,22580,22580,22250,22370,210,-0.93,44309,+7,0,-9
2024/06/27,22160,22605,22160,22580,325,-1.42,47236,+78,0,-78
2024/06/26,22155,22935,22155,22905,760,+3.43,57833,+171,0,-170
2024/06/25,21310,22190,21310,22145,270,-1.20,60970,-12,0,+12
2024/06/24,22760,22790,22230,22415,385,-1.69,55821,+55,0,-56
2024/06/21,23055,23055,22725,22800,780,-3.31,61184,+51,0,-55
2024/06/20,23390,23610,23330,23580,115,+0.49,48770,+196,0,-196
2024/06/19,23280,24105,23280,23465,560,+2.44,55163,+179,0,-178
2024/06/18,22340,22990,22340,22905,720,+3.25,54952,+140,0,-140
2024/06/17,22375,22520,22125,22185,150,-0.67,50080,+210,0,-215
2024/06/14,22370,22675,22120,22335,0,0.00,71533,+103,0,-105
2024/06/13,21720,22370,21660,22335,875,+4.08,49153,+101,0,-101
2024/06/12,21300,21470,21245,21460,435,+2.07,43648,-3,0,+8
2024/06/11,21160,21165,20800,21025,15,-0.07,58514,-208,0,+206
2024/06/10,21635,21640,20990,21040,115,+0.55,43075,+1,0,-5
2024/06/07,20490,20925,20490,20925,645,+3.18,46601,+1,0,-2
2024/06/05,20110,20285,20060,20280,75,+0.37,48860,+70,0,-70
2024/06/04,20245,20255,20165,20205,45,+0.22,5094,-4,0,+3
2024/06/03,19935,20180,19840,20160,110,+0.55,7199,-7,0,+7
2024/05/31,20175,20175,20000,20050,240,-1.18,5188,+83,0,-83
2024/05/30,20945,20945,20280,20290,415,-2.00,5727,+5,0,-6
2024/05/29,20660,20860,20660,20705,105,+0.51,7809,-38,0,+38
2024/05/28,20510,20645,20505,20600,70,+0.34,4819,-13,0,+13
2024/05/27,20480,20600,20280,20530,330,+1.63,5720,-40,0,+40
2024/05/24,20000,20305,19720,20200,200,-0.98,2723,-20,0,+19
2024/05/23,20490,20800,20240,20400,90,+0.44,4343,-28,0,+29
2024/05/22,20320,20320,20050,20310,20,+0.10,2746,-9,0,+10
2024/05/21,20720,20720,20190,20290,335,+1.68,1852,-1,0,0
2024/05/20,20000,20005,19900,19955,45,-0.22,2850,+17,0,-17
2024/05/17,19995,20000,19955,20000,5,+0.03,1266,-3,0,+4
2024/05/16,19700,20335,19700,19995,495,+2.54,8672,-63,0,+63
2024/05/14,19505,19600,19500,19500,5,-0.03,415,-1,0,+1
2024/05/13,19345,19630,19345,19505,165,+0.85,2339,0,0,0
2024/05/10,19235,19390,19110,19340,75,-0.39,5763,-45,0,+45
2024/05/09,19840,19840,19410,19415,80,-0.41,4399,+1,0,-1
2024/05/08,19780,19780,19335,19495,10,+0.05,296,+2,0,-2
2024/05/07,18650,19500,18650,19485,860,+4.62,2496,-14,0,+13
2024/05/03,18880,18880,18625,18625,5,-0.03,2824,-18,0,+18
2024/05/02,18395,18670,18395,18630,430,-2.26,1879,+5,0,-5
2024/04/30,19105,19200,19020,19060,45,-0.24,5674,+30,0,-30
2024/04/29,19120,19255,19095,19105,185,+0.98,3104,+38,0,-28
2024/04/26,19290,19490,18330,19120,130,+0.68,4859,-44,0,+43
2024/04/25,19300,19300,18760,18990,305,-1.58,17675,+104,0,-105
2024/04/24,18805,19395,18655,19295,850,+4.61,11957,+30,0,-39
2024/04/23,18815,18815,18400,18445,185,-0.99,13161,+7,0,-9
2024/04/22,18630,18630,18275,18630,100,-0.53,17644,-230,0,+229
2024/04/19,19345,19345,18340,18730,1080,-5.45,90360,+65,0,-67
2024/04/18,19150,19810,18350,19810,200,-1.00,15821,-91,0,+90
2024/04/17,19890,20285,19890,20010,120,+0.60,7795,-29,0,+30
2024/04/16,20490,20490,19875,19890,750,-3.63,14404,+20,0,-21
2024/04/15,20460,20655,20400,20640,290,-1.39,5179,+36,0,-37
2024/04/12,20765,21450,20765,20930,420,+2.05,11257,+115,0,-115
2024/04/11,20335,20550,20105,20510,175,+0.86,85408,-65,0,+65
2024/04/09,20375,20445,20175,20335,0,0.00,6404,+7,0,-7
2024/04/08,20390,20495,20250,20335,45,-0.22,3029,-12,0,+12
2024/04/05,20825,20825,20165,20380,445,-2.14,15262,+82,0,-82
2024/04/04,20740,20965,20440,20825,625,+3.09,32308,+494,0,-494
2024/04/03,20500,20500,19920,20200,500,-2.42,11375,+67,0,-67
2024/04/02,20475,20765,20275,20700,675,+3.37,34826,+349,0,-350
2024/04/01,19950,20055,19905,20025,10,-0.05,7758,+39,0,-38
2024/03/29,19745,20055,19680,20035,435,+2.22,7118,+50,0,-50
2024/03/28,19895,19900,19555,19600,295,-1.48,7251,+3,0,-3
2024/03/27,19560,20505,19525,19895,370,+1.90,8026,+13,0,-14
2024/03/26,18910,19775,18910,19525,620,+3.28,7627,-20,0,+19
2024/03/25,18905,19130,18785,18905,95,+0.51,5854,-18,0,+7
2024/03/22,19045,19045,18715,18810,140,+0.75,78041,-1256,0,+1254
2024/03/21,17805,18695,17805,18670,1175,+6.72,133342,+1473,0,-1473
2024/03/20,17345,17495,17100,17495,305,+1.77,2454,-16,0,+15
2024/03/19,17445,17445,17145,17190,235,-1.35,917,-6,0,+7
2024/03/18,17175,17425,17175,17425,335,+1.96,1027,+16,0,-16
2024/03/15,17215,17305,17080,17090,355,-2.03,4039,+20,0,-19
2024/03/14,17635,17635,17405,17445,190,-1.08,277,+2,0,-2
2024/03/13,17800,17800,17465,17635,235,+1.35,1269,+13,0,-13
2024/03/12,17505,17505,17325,17400,290,-1.64,1058,+2,0,-1
2024/03/11,18150,18150,17660,17690,460,-2.53,2790,+17,0,-18
2024/03/08,18020,18185,18010,18150,535,+3.04,3232,+4,0,-4
2024/03/07,17590,17725,17460,17615,45,+0.26,2223,+25,0,-25
2024/03/06,17695,17695,17500,17570,215,-1.21,957,+5,0,-6
2024/03/05,17880,17945,17730,17785,60,+0.34,4550,+3,0,-3
2024/03/04,17150,17800,17150,17725,845,+5.01,4078,-39,0,+38
2024/02/29,17070,17070,16880,16880,280,-1.63,1198,-4,0,+5
2024/02/28,16955,17160,16945,17160,215,+1.27,4180,-60,0,+60
2024/02/27,17120,17130,16945,16945,125,+0.74,1978,+23,0,-24
2024/02/26,16875,16950,16805,16820,55,-0.33,657,+2,0,-2
2024/02/23,16435,17100,16435,16875,450,+2.74,4142,-15,0,+13
2024/02/22,16435,16435,16195,16425,210,+1.30,670,+5,0,-5
2024/02/21,16430,16430,16130,16215,215,-1.31,1629,-10,0,+9
2024/02/20,16480,16480,16295,16430,55,+0.34,489,-2,0,+2
2024/02/19,16255,16450,16250,16375,120,+0.74,1488,+3,0,-3
2024/02/16,16600,16600,16205,16255,85,-0.52,973,+5,0,-5
2024/02/15,16380,16450,16220,16340,25,+0.15,461,-1,0,0
2024/02/14,16500,16500,16165,16315,185,-1.12,1461,+6,0,-6
2024/02/13,16385,16500,16385,16500,430,+2.68,3842,-15,0,+16
2024/02/08,15950,16080,15925,16070,125,+0.78,136,+2,0,-1
2024/02/07,15930,15990,15780,15945,5,+0.03,1508,-4,0,+4
2024/02/06,15835,16010,15825,15940,220,+1.40,172,0,0,0
2024/02/05,15875,15880,15660,15720,55,-0.35,2090,+4,0,-4
2024/02/02,15600,15855,15600,15775,135,+0.86,1193,0,0,0
2024/02/01,15675,15720,15640,15640,15,+0.10,1213,-2,0,+2
2024/01/31,16025,16025,15455,15625,315,-1.98,533,+1,0,-1
2024/01/30,15945,16065,15925,15940,45,+0.28,1002,+9,0,-9
2024/01/29,16075,16075,15750,15895,180,-1.12,851,-8,0,+8
2024/01/26,15995,16090,15950,16075,15,-0.09,2104,+12,0,-11
2024/01/25,16310,16310,16065,16090,230,+1.45,3424,-5,0,+5
2024/01/24,15840,15860,15770,15860,80,-0.50,373,+3,0,-3
2024/01/23,16120,16120,15770,15940,40,-0.25,1166,+2,0,-1
2024/01/22,15925,16075,15910,15980,440,+2.83,1387,-10,0,+10
2024/01/19,15300,15540,15300,15540,490,+3.26,2401,-30,0,+30
2024/01/18,14890,15050,14890,15050,150,+1.01,362,-5,0,+5
2024/01/17,15035,15085,14810,14900,50,-0.33,1103,-6,0,+5
2024/01/16,14990,14990,14895,14950,65,-0.43,1172,+17,0,-17
2024/01/15,15020,15035,15015,15015,60,+0.40,980,+1,0,-1
2024/01/12,15100,15100,14935,14955,65,-0.43,931,+1,0,-1
2024/01/11,14740,15020,14740,15020,35,+0.23,884,0,0,0
2024/01/10,15180,15180,14935,14985,205,-1.35,1363,+2,0,-1
2024/01/09,15300,15400,15145,15190,75,+0.50,2535,-8,0,+7
2024/01/08,15100,15205,14975,15115,15,+0.10,902,+7,0,-7
2024/01/05,15125,15130,15035,15100,5,-0.03,638,+6,0,-6
2024/01/04,15110,15190,15085,15105,95,-0.62,1941,+20,0,-20
2024/01/03,15545,15545,15050,15200,560,-3.55,4737,+23,0,-23
2024/01/02,15670,15775,15630,15760,75,+0.48,4110,-16,0,+17
2023/12/28,15645,15685,15645,15685,15,+0.10,2609,-10,0,+10
2023/12/27,15610,15685,15580,15670,125,+0.80,1565,+1,0,-1
2023/12/26,15640,15640,15440,15545,25,+0.16,4337,+17,0,-17
2023/12/22,15340,15555,15310,15520,455,+3.02,14530,-123,0,+123
2023/12/21,15115,15115,14900,15065,255,-1.66,12373,+142,0,-142
2023/12/20,15250,15320,15125,15320,165,+1.09,1757,-1,0,+1
2023/12/19,15210,15210,15100,15155,60,-0.39,456,-5,0,+5
2023/12/18,15150,15295,15150,15215,10,+0.07,1312,+2,0,-2
2023/12/15,14940,15225,14940,15205,380,+2.56,4345,+16,0,-17
2023/12/14,14800,14825,14800,14825,225,+1.54,1857,+12,0,-12
2023/12/13,14570,14685,14570,14600,60,+0.41,56,0,0,0
2023/12/12,14500,14550,14500,14540,365,+2.57,606,-7,0,+6
2023/12/11,14170,14285,14170,14175,15,+0.11,198,-1,0,+1
2023/12/08,14105,14160,14085,14160,270,+1.94,363,-1,0,+1
2023/12/07,14010,14015,13860,13890,225,-1.59,241,-2,0,+1
2023/12/06,14055,14150,14055,14115,230,+1.66,508,+1,0,-2
2023/12/05,14245,14245,13885,13885,480,-3.34,1146,+7,0,-7
2023/12/04,14420,14420,14365,14365,60,-0.42,58,0,0,0
2023/12/01,14385,14430,14295,14425,120,+0.84,1538,+4,0,-4
2023/11/30,14305,14335,14305,14305,55,+0.39,519,-2,0,+3
2023/11/29,14250,14250,14145,14250,35,-0.25,139,0,0,0
2023/11/28,14285,14285,14285,14285,25,+0.18,1,0,0,0
2023/11/27,14255,14260,14255,14260,40,-0.28,321,-4,0,+4
2023/11/24,14255,14300,14240,14300,120,+0.85,50,0,0,0
2023/11/23,14435,14440,14180,14180,100,-0.70,1606,+2,0,-1
2023/11/22,14335,14335,14200,14280,210,-1.45,310,0,0,0
2023/11/21,14550,14550,14490,14490,95,+0.66,1470,+14,0,-13
2023/11/20,14385,14405,14265,14395,130,+0.91,267,0,0,0
2023/11/17,14395,14395,14265,14265,175,-1.21,81,+1,0,0
2023/11/16,14430,14450,14430,14440,65,+0.45,263,0,0,0
2023/11/15,14440,14445,14350,14375,140,+0.98,803,+1,0,0
2023/11/14,14135,14235,14130,14235,105,+0.74,277,-2,0,+1
2023/11/13,14205,14310,14100,14130,165,+1.18,2937,-2,0,+2
2023/11/10,13815,13965,13815,13965,85,+0.61,1057,-14,0,+14
2023/11/09,13805,13885,13805,13880,70,+0.51,619,-4,0,+3
2023/11/08,13910,13910,13810,13810,100,-0.72,247,+3,0,-3
2023/11/07,13960,13960,13840,13910,115,+0.83,1022,0,0,0
2023/11/06,13680,13800,13680,13795,250,+1.85,1568,-2,0,+2
2023/11/03,13575,13620,13540,13545,70,+0.52,125,0,0,0
2023/11/02,13300,13490,13300,13475,340,+2.59,28,0,0,0
2023/11/01,13110,13195,13015,13135,220,+1.70,2338,0,0,0
2023/10/31,12955,12965,12915,12915,75,-0.58,65,0,0,0
2023/10/30,12995,13000,12990,12990,95,+0.74,47,0,0,0
2023/10/27,12915,12985,12825,12895,80,-0.62,418,0,0,0
2023/10/26,13285,13285,12940,12975,405,-3.03,2294,+1,0,-1
2023/10/25,13425,13500,13380,13380,120,+0.90,546,+6,0,-6
2023/10/24,13275,13335,13245,13260,90,-0.67,1177,+5,0,-5
2023/10/23,13405,13410,13135,13350,35,-0.26,1588,+1,0,-2
2023/10/20,13420,13420,13325,13385,175,-1.29,859,+1,0,-1
2023/10/19,13715,13715,13520,13560,180,-1.31,164,0,0,0
2023/10/18,13630,13745,13630,13740,110,+0.81,191,-1,0,0
2023/10/17,13485,13630,13470,13630,220,+1.64,1515,-2,0,+2
2023/10/16,13555,13560,13340,13410,185,-1.36,3479,+11,0,-11
2023/10/13,13705,13705,13535,13595,65,+0.48,618,0,0,0
2023/10/12,13480,13635,13480,13530,240,+1.81,427,0,0,0
2023/10/11,13440,13530,13290,13290,60,-0.45,1100,+3,0,-3
2023/10/10,13400,13400,13270,13350,105,+0.79,109,0,0,+1
2023/10/06,13245,13245,13170,13245,75,+0.57,51,0,0,0
2023/10/05,13270,13270,13170,13170,145,+1.11,144,+1,0,-1
2023/10/04,13035,13035,13000,13025,5,+0.04,544,0,0,-1
2023/09/27,13105,13105,13020,13020,45,-0.34,1028,0,0,0
2023/09/26,13195,13195,12940,13065,130,-0.99,263,0,0,-1
2023/09/25,13270,13270,13120,13195,150,+1.15,669,+2,0,-2
2023/09/22,13055,13085,12995,13045,10,-0.08,733,0,0,0
2023/09/21,13170,13170,13055,13055,250,-1.88,460,0,0,0
2023/09/20,13335,13405,13305,13305,20,-0.15,806,0,0,+1
2023/09/19,13325,13325,13325,13325,5,+0.04,8,0,0,0
2023/09/18,13495,13495,13280,13320,405,-2.95,1113,-6,0,+6
2023/09/15,13770,13810,13715,13725,20,+0.15,710,+5,0,-5
2023/09/14,13630,13705,13535,13705,185,+1.37,1932,+22,0,-22
2023/09/13,13430,13520,13430,13520,75,+0.56,1365,+4,0,-5
2023/09/12,13450,13455,13285,13445,5,-0.04,159,+2,0,-1
2023/09/11,13310,13515,13310,13450,15,+0.11,183,+2,0,-2
2023/09/08,13595,13595,13365,13435,205,-1.50,401,+5,0,-4
2023/09/07,13605,13640,13565,13640,15,-0.11,382,-2,0,+2
2023/09/06,14000,14000,13655,13655,70,-0.51,858,+4,0,-4
2023/09/05,13720,13725,13645,13725,5,+0.04,337,-2,0,+2
2023/09/04,13765,13765,13490,13720,100,+0.73,3781,-20,0,+19
2023/09/01,13505,13650,13460,13620,345,+2.60,3022,-18,0,+18
2023/08/31,13355,13355,13270,13275,110,+0.84,1295,-5,0,+4
2023/08/30,13285,13355,13150,13165,60,+0.46,9444,-64,0,+63
2023/08/29,13010,13105,13010,13105,145,+1.12,10,0,0,0
2023/08/28,12965,12965,12955,12960,15,+0.12,38,0,0,0
2023/08/25,13035,13035,12835,12945,410,-3.07,983,+4,0,-4
2023/08/24,13270,13355,13235,13355,335,+2.57,14900,-182,0,+181
